date,site,temp_celcius,GPS_coordinates
9/15/17,Ngermid,31.53,7o 19.373' N; 134o 29.635' E
9/16/17,Ngermid,31.57,7o 19.373' N; 134o 29.635' E
9/17/17,Ngermid,31.49,7o 19.373' N; 134o 29.635' E
9/18/17,Ngermid,31.48,7o 19.373' N; 134o 29.635' E
9/19/17,Ngermid,31.4,7o 19.373' N; 134o 29.635' E
9/20/17,Ngermid,31.38,7o 19.373' N; 134o 29.635' E
9/21/17,Ngermid,31.33,7o 19.373' N; 134o 29.635' E
9/22/17,Ngermid,31.2,7o 19.373' N; 134o 29.635' E
9/23/17,Ngermid,31.1,7o 19.373' N; 134o 29.635' E
9/24/17,Ngermid,31.13,7o 19.373' N; 134o 29.635' E
9/25/17,Ngermid,31.12,7o 19.373' N; 134o 29.635' E
9/26/17,Ngermid,31.01,7o 19.373' N; 134o 29.635' E
9/27/17,Ngermid,30.98,7o 19.373' N; 134o 29.635' E
9/28/17,Ngermid,31.05,7o 19.373' N; 134o 29.635' E
9/29/17,Ngermid,31.15,7o 19.373' N; 134o 29.635' E
9/30/17,Ngermid,31.24,7o 19.373' N; 134o 29.635' E
10/1/17,Ngermid,31.22,7o 19.373' N; 134o 29.635' E
10/2/17,Ngermid,31.22,7o 19.373' N; 134o 29.635' E
10/3/17,Ngermid,31.31,7o 19.373' N; 134o 29.635' E
10/4/17,Ngermid,31.34,7o 19.373' N; 134o 29.635' E
10/5/17,Ngermid,31.38,7o 19.373' N; 134o 29.635' E
10/6/17,Ngermid,31.42,7o 19.373' N; 134o 29.635' E
10/7/17,Ngermid,31.43,7o 19.373' N; 134o 29.635' E
10/8/17,Ngermid,31.46,7o 19.373' N; 134o 29.635' E
10/9/17,Ngermid,31.49,7o 19.373' N; 134o 29.635' E
10/10/17,Ngermid,31.5,7o 19.373' N; 134o 29.635' E
10/11/17,Ngermid,31.44,7o 19.373' N; 134o 29.635' E
10/12/17,Ngermid,31.37,7o 19.373' N; 134o 29.635' E
10/13/17,Ngermid,31.28,7o 19.373' N; 134o 29.635' E
10/14/17,Ngermid,31.21,7o 19.373' N; 134o 29.635' E
10/15/17,Ngermid,31.25,7o 19.373' N; 134o 29.635' E
10/16/17,Ngermid,31.12,7o 19.373' N; 134o 29.635' E
10/17/17,Ngermid,30.95,7o 19.373' N; 134o 29.635' E
10/18/17,Ngermid,30.08,7o 19.373' N; 134o 29.635' E
10/19/17,Ngermid,29.8,7o 19.373' N; 134o 29.635' E
10/20/17,Ngermid,29.98,7o 19.373' N; 134o 29.635' E
10/21/17,Ngermid,30.13,7o 19.373' N; 134o 29.635' E
10/22/17,Ngermid,30.17,7o 19.373' N; 134o 29.635' E
10/23/17,Ngermid,30.32,7o 19.373' N; 134o 29.635' E
10/24/17,Ngermid,30.23,7o 19.373' N; 134o 29.635' E
10/25/17,Ngermid,29.81,7o 19.373' N; 134o 29.635' E
10/26/17,Ngermid,29.68,7o 19.373' N; 134o 29.635' E
10/27/17,Ngermid,29.57,7o 19.373' N; 134o 29.635' E
10/28/17,Ngermid,29.54,7o 19.373' N; 134o 29.635' E
10/29/17,Ngermid,29.51,7o 19.373' N; 134o 29.635' E
10/30/17,Ngermid,29.59,7o 19.373' N; 134o 29.635' E
10/31/17,Ngermid,29.9,7o 19.373' N; 134o 29.635' E
11/1/17,Ngermid,30.09,7o 19.373' N; 134o 29.635' E
11/2/17,Ngermid,30.24,7o 19.373' N; 134o 29.635' E
11/3/17,Ngermid,30.3,7o 19.373' N; 134o 29.635' E
11/4/17,Ngermid,30.37,7o 19.373' N; 134o 29.635' E
11/5/17,Ngermid,30.47,7o 19.373' N; 134o 29.635' E
11/6/17,Ngermid,30.53,7o 19.373' N; 134o 29.635' E
11/7/17,Ngermid,30.5,7o 19.373' N; 134o 29.635' E
11/8/17,Ngermid,30.46,7o 19.373' N; 134o 29.635' E
11/9/17,Ngermid,30.47,7o 19.373' N; 134o 29.635' E
11/10/17,Ngermid,30.49,7o 19.373' N; 134o 29.635' E
11/11/17,Ngermid,30.59,7o 19.373' N; 134o 29.635' E
11/12/17,Ngermid,30.64,7o 19.373' N; 134o 29.635' E
11/13/17,Ngermid,30.69,7o 19.373' N; 134o 29.635' E
11/14/17,Ngermid,30.78,7o 19.373' N; 134o 29.635' E
11/15/17,Ngermid,30.81,7o 19.373' N; 134o 29.635' E
11/16/17,Ngermid,30.76,7o 19.373' N; 134o 29.635' E
11/17/17,Ngermid,30.64,7o 19.373' N; 134o 29.635' E
11/18/17,Ngermid,30.64,7o 19.373' N; 134o 29.635' E
11/19/17,Ngermid,30.69,7o 19.373' N; 134o 29.635' E
11/20/17,Ngermid,30.67,7o 19.373' N; 134o 29.635' E
11/21/17,Ngermid,30.69,7o 19.373' N; 134o 29.635' E
11/22/17,Ngermid,30.7,7o 19.373' N; 134o 29.635' E
11/23/17,Ngermid,30.74,7o 19.373' N; 134o 29.635' E
11/24/17,Ngermid,30.71,7o 19.373' N; 134o 29.635' E
11/25/17,Ngermid,30.54,7o 19.373' N; 134o 29.635' E
11/26/17,Ngermid,30.53,7o 19.373' N; 134o 29.635' E
11/27/17,Ngermid,30.42,7o 19.373' N; 134o 29.635' E
11/28/17,Ngermid,30.42,7o 19.373' N; 134o 29.635' E
11/29/17,Ngermid,30.53,7o 19.373' N; 134o 29.635' E
11/30/17,Ngermid,30.61,7o 19.373' N; 134o 29.635' E
12/1/17,Ngermid,30.7,7o 19.373' N; 134o 29.635' E
12/2/17,Ngermid,30.78,7o 19.373' N; 134o 29.635' E
12/3/17,Ngermid,30.81,7o 19.373' N; 134o 29.635' E
12/4/17,Ngermid,30.83,7o 19.373' N; 134o 29.635' E
12/5/17,Ngermid,30.82,7o 19.373' N; 134o 29.635' E
12/6/17,Ngermid,30.83,7o 19.373' N; 134o 29.635' E
12/7/17,Ngermid,30.86,7o 19.373' N; 134o 29.635' E
12/8/17,Ngermid,30.87,7o 19.373' N; 134o 29.635' E
12/9/17,Ngermid,30.86,7o 19.373' N; 134o 29.635' E
12/10/17,Ngermid,30.82,7o 19.373' N; 134o 29.635' E
12/11/17,Ngermid,30.89,7o 19.373' N; 134o 29.635' E
12/12/17,Ngermid,30.88,7o 19.373' N; 134o 29.635' E
12/13/17,Ngermid,30.77,7o 19.373' N; 134o 29.635' E
12/14/17,Ngermid,30.74,7o 19.373' N; 134o 29.635' E
12/15/17,Ngermid,30.62,7o 19.373' N; 134o 29.635' E
12/16/17,Ngermid,30.32,7o 19.373' N; 134o 29.635' E
12/17/17,Ngermid,30.22,7o 19.373' N; 134o 29.635' E
12/18/17,Ngermid,30.22,7o 19.373' N; 134o 29.635' E
12/19/17,Ngermid,30.18,7o 19.373' N; 134o 29.635' E
12/20/17,Ngermid,30.04,7o 19.373' N; 134o 29.635' E
12/21/17,Ngermid,29.94,7o 19.373' N; 134o 29.635' E
12/22/17,Ngermid,29.81,7o 19.373' N; 134o 29.635' E
12/23/17,Ngermid,29.72,7o 19.373' N; 134o 29.635' E
12/24/17,Ngermid,29.76,7o 19.373' N; 134o 29.635' E
12/25/17,Ngermid,29.82,7o 19.373' N; 134o 29.635' E
12/26/17,Ngermid,29.87,7o 19.373' N; 134o 29.635' E
12/27/17,Ngermid,29.87,7o 19.373' N; 134o 29.635' E
12/28/17,Ngermid,29.94,7o 19.373' N; 134o 29.635' E
12/29/17,Ngermid,29.95,7o 19.373' N; 134o 29.635' E
12/30/17,Ngermid,29.99,7o 19.373' N; 134o 29.635' E
12/31/17,Ngermid,30.02,7o 19.373' N; 134o 29.635' E
1/1/18,Ngermid,30.09,7o 19.373' N; 134o 29.635' E
1/2/18,Ngermid,30.16,7o 19.373' N; 134o 29.635' E
1/3/18,Ngermid,30.26,7o 19.373' N; 134o 29.635' E
1/4/18,Ngermid,30.3,7o 19.373' N; 134o 29.635' E
1/5/18,Ngermid,30.34,7o 19.373' N; 134o 29.635' E
1/6/18,Ngermid,30.38,7o 19.373' N; 134o 29.635' E
1/7/18,Ngermid,30.38,7o 19.373' N; 134o 29.635' E
1/8/18,Ngermid,30.45,7o 19.373' N; 134o 29.635' E
1/9/18,Ngermid,30.48,7o 19.373' N; 134o 29.635' E
1/10/18,Ngermid,30.5,7o 19.373' N; 134o 29.635' E
1/11/18,Ngermid,30.5,7o 19.373' N; 134o 29.635' E
1/12/18,Ngermid,30.56,7o 19.373' N; 134o 29.635' E
1/13/18,Ngermid,30.55,7o 19.373' N; 134o 29.635' E
1/14/18,Ngermid,30.49,7o 19.373' N; 134o 29.635' E
1/15/18,Ngermid,30.43,7o 19.373' N; 134o 29.635' E
1/16/18,Ngermid,30.23,7o 19.373' N; 134o 29.635' E
1/17/18,Ngermid,30.09,7o 19.373' N; 134o 29.635' E
1/18/18,Ngermid,30.1,7o 19.373' N; 134o 29.635' E
1/19/18,Ngermid,30.08,7o 19.373' N; 134o 29.635' E
1/20/18,Ngermid,30.09,7o 19.373' N; 134o 29.635' E
1/21/18,Ngermid,30.06,7o 19.373' N; 134o 29.635' E
1/22/18,Ngermid,30.01,7o 19.373' N; 134o 29.635' E
1/23/18,Ngermid,30.06,7o 19.373' N; 134o 29.635' E
1/24/18,Ngermid,30.05,7o 19.373' N; 134o 29.635' E
1/25/18,Ngermid,30.15,7o 19.373' N; 134o 29.635' E
1/26/18,Ngermid,30.12,7o 19.373' N; 134o 29.635' E
1/27/18,Ngermid,30.13,7o 19.373' N; 134o 29.635' E
1/28/18,Ngermid,30.19,7o 19.373' N; 134o 29.635' E
1/29/18,Ngermid,30.2,7o 19.373' N; 134o 29.635' E
1/30/18,Ngermid,30.15,7o 19.373' N; 134o 29.635' E
1/31/18,Ngermid,30.27,7o 19.373' N; 134o 29.635' E
2/1/18,Ngermid,30.29,7o 19.373' N; 134o 29.635' E
2/2/18,Ngermid,30.26,7o 19.373' N; 134o 29.635' E
2/3/18,Ngermid,30.33,7o 19.373' N; 134o 29.635' E
2/4/18,Ngermid,30.42,7o 19.373' N; 134o 29.635' E
2/5/18,Ngermid,30.47,7o 19.373' N; 134o 29.635' E
2/6/18,Ngermid,30.54,7o 19.373' N; 134o 29.635' E
2/7/18,Ngermid,30.6,7o 19.373' N; 134o 29.635' E
2/8/18,Ngermid,30.64,7o 19.373' N; 134o 29.635' E
2/9/18,Ngermid,30.65,7o 19.373' N; 134o 29.635' E
2/10/18,Ngermid,30.72,7o 19.373' N; 134o 29.635' E
2/11/18,Ngermid,30.72,7o 19.373' N; 134o 29.635' E
2/12/18,Ngermid,30.73,7o 19.373' N; 134o 29.635' E
2/13/18,Ngermid,30.7,7o 19.373' N; 134o 29.635' E
2/14/18,Ngermid,30.56,7o 19.373' N; 134o 29.635' E
2/15/18,Ngermid,30.54,7o 19.373' N; 134o 29.635' E
2/16/18,Ngermid,30.6,7o 19.373' N; 134o 29.635' E
2/17/18,Ngermid,30.62,7o 19.373' N; 134o 29.635' E
2/18/18,Ngermid,30.56,7o 19.373' N; 134o 29.635' E
2/19/18,Ngermid,30.51,7o 19.373' N; 134o 29.635' E
2/20/18,Ngermid,30.47,7o 19.373' N; 134o 29.635' E
2/21/18,Ngermid,30.43,7o 19.373' N; 134o 29.635' E
2/22/18,Ngermid,30.42,7o 19.373' N; 134o 29.635' E
2/23/18,Ngermid,30.39,7o 19.373' N; 134o 29.635' E
2/24/18,Ngermid,30.38,7o 19.373' N; 134o 29.635' E
2/25/18,Ngermid,30.47,7o 19.373' N; 134o 29.635' E
2/26/18,Ngermid,30.5,7o 19.373' N; 134o 29.635' E
2/27/18,Ngermid,30.52,7o 19.373' N; 134o 29.635' E
2/28/18,Ngermid,30.48,7o 19.373' N; 134o 29.635' E
3/1/18,Ngermid,30.51,7o 19.373' N; 134o 29.635' E
3/2/18,Ngermid,30.5,7o 19.373' N; 134o 29.635' E
3/3/18,Ngermid,30.49,7o 19.373' N; 134o 29.635' E
3/4/18,Ngermid,30.45,7o 19.373' N; 134o 29.635' E
3/5/18,Ngermid,30.38,7o 19.373' N; 134o 29.635' E
3/6/18,Ngermid,30.27,7o 19.373' N; 134o 29.635' E
3/7/18,Ngermid,30.2,7o 19.373' N; 134o 29.635' E
3/8/18,Ngermid,30.17,7o 19.373' N; 134o 29.635' E
3/9/18,Ngermid,30.12,7o 19.373' N; 134o 29.635' E
3/10/18,Ngermid,30.1,7o 19.373' N; 134o 29.635' E
3/11/18,Ngermid,30.1,7o 19.373' N; 134o 29.635' E
3/12/18,Ngermid,30.13,7o 19.373' N; 134o 29.635' E
3/13/18,Ngermid,30.17,7o 19.373' N; 134o 29.635' E
3/14/18,Ngermid,30.28,7o 19.373' N; 134o 29.635' E
3/15/18,Ngermid,30.41,7o 19.373' N; 134o 29.635' E
3/16/18,Ngermid,30.44,7o 19.373' N; 134o 29.635' E
3/17/18,Ngermid,30.36,7o 19.373' N; 134o 29.635' E
3/18/18,Ngermid,30.31,7o 19.373' N; 134o 29.635' E
3/19/18,Ngermid,30.35,7o 19.373' N; 134o 29.635' E
3/20/18,Ngermid,30.41,7o 19.373' N; 134o 29.635' E
3/21/18,Ngermid,30.38,7o 19.373' N; 134o 29.635' E
3/22/18,Ngermid,30.33,7o 19.373' N; 134o 29.635' E
3/23/18,Ngermid,30.28,7o 19.373' N; 134o 29.635' E
3/24/18,Ngermid,30.28,7o 19.373' N; 134o 29.635' E
3/25/18,Ngermid,30.26,7o 19.373' N; 134o 29.635' E
3/26/18,Ngermid,30.05,7o 19.373' N; 134o 29.635' E
3/27/18,Ngermid,29.69,7o 19.373' N; 134o 29.635' E
3/28/18,Ngermid,29.36,7o 19.373' N; 134o 29.635' E
3/29/18,Ngermid,29.34,7o 19.373' N; 134o 29.635' E
3/30/18,Ngermid,29.64,7o 19.373' N; 134o 29.635' E
3/31/18,Ngermid,29.72,7o 19.373' N; 134o 29.635' E
4/1/18,Ngermid,29.79,7o 19.373' N; 134o 29.635' E
4/2/18,Ngermid,29.93,7o 19.373' N; 134o 29.635' E
4/3/18,Ngermid,30.06,7o 19.373' N; 134o 29.635' E
4/4/18,Ngermid,30.09,7o 19.373' N; 134o 29.635' E
4/5/18,Ngermid,30.06,7o 19.373' N; 134o 29.635' E
4/6/18,Ngermid,30.11,7o 19.373' N; 134o 29.635' E
4/7/18,Ngermid,30.19,7o 19.373' N; 134o 29.635' E
4/8/18,Ngermid,30.26,7o 19.373' N; 134o 29.635' E
4/9/18,Ngermid,30.3,7o 19.373' N; 134o 29.635' E
4/10/18,Ngermid,30.31,7o 19.373' N; 134o 29.635' E
4/11/18,Ngermid,30.28,7o 19.373' N; 134o 29.635' E
4/12/18,Ngermid,30.36,7o 19.373' N; 134o 29.635' E
4/13/18,Ngermid,30.41,7o 19.373' N; 134o 29.635' E
4/14/18,Ngermid,30.32,7o 19.373' N; 134o 29.635' E
4/15/18,Ngermid,30.33,7o 19.373' N; 134o 29.635' E
4/16/18,Ngermid,30.39,7o 19.373' N; 134o 29.635' E
4/17/18,Ngermid,30.49,7o 19.373' N; 134o 29.635' E
4/18/18,Ngermid,30.56,7o 19.373' N; 134o 29.635' E
4/19/18,Ngermid,30.61,7o 19.373' N; 134o 29.635' E
4/20/18,Ngermid,30.72,7o 19.373' N; 134o 29.635' E
4/21/18,Ngermid,30.83,7o 19.373' N; 134o 29.635' E
4/22/18,Ngermid,30.87,7o 19.373' N; 134o 29.635' E
4/23/18,Ngermid,30.84,7o 19.373' N; 134o 29.635' E
4/24/18,Ngermid,30.8,7o 19.373' N; 134o 29.635' E
4/25/18,Ngermid,30.89,7o 19.373' N; 134o 29.635' E
4/26/18,Ngermid,31,7o 19.373' N; 134o 29.635' E
4/27/18,Ngermid,30.99,7o 19.373' N; 134o 29.635' E
4/28/18,Ngermid,31.02,7o 19.373' N; 134o 29.635' E
4/29/18,Ngermid,30.97,7o 19.373' N; 134o 29.635' E
4/30/18,Ngermid,31.1,7o 19.373' N; 134o 29.635' E
5/1/18,Ngermid,31.05,7o 19.373' N; 134o 29.635' E
5/2/18,Ngermid,31.15,7o 19.373' N; 134o 29.635' E
5/3/18,Ngermid,31.21,7o 19.373' N; 134o 29.635' E
5/4/18,Ngermid,31.15,7o 19.373' N; 134o 29.635' E
5/5/18,Ngermid,31,7o 19.373' N; 134o 29.635' E
5/6/18,Ngermid,31.08,7o 19.373' N; 134o 29.635' E
5/7/18,Ngermid,31.19,7o 19.373' N; 134o 29.635' E
5/8/18,Ngermid,31.27,7o 19.373' N; 134o 29.635' E
5/9/18,Ngermid,31.45,7o 19.373' N; 134o 29.635' E
5/10/18,Ngermid,31.58,7o 19.373' N; 134o 29.635' E
5/11/18,Ngermid,31.58,7o 19.373' N; 134o 29.635' E
5/12/18,Ngermid,31.5,7o 19.373' N; 134o 29.635' E
5/13/18,Ngermid,31.58,7o 19.373' N; 134o 29.635' E
5/14/18,Ngermid,31.66,7o 19.373' N; 134o 29.635' E
5/15/18,Ngermid,31.72,7o 19.373' N; 134o 29.635' E
5/16/18,Ngermid,31.74,7o 19.373' N; 134o 29.635' E
5/17/18,Ngermid,31.79,7o 19.373' N; 134o 29.635' E
5/18/18,Ngermid,31.85,7o 19.373' N; 134o 29.635' E
5/19/18,Ngermid,31.93,7o 19.373' N; 134o 29.635' E
5/20/18,Ngermid,32.04,7o 19.373' N; 134o 29.635' E
5/21/18,Ngermid,31.99,7o 19.373' N; 134o 29.635' E
5/22/18,Ngermid,32.02,7o 19.373' N; 134o 29.635' E
5/23/18,Ngermid,32.12,7o 19.373' N; 134o 29.635' E
5/24/18,Ngermid,32.16,7o 19.373' N; 134o 29.635' E
5/25/18,Ngermid,32.21,7o 19.373' N; 134o 29.635' E
5/26/18,Ngermid,32.16,7o 19.373' N; 134o 29.635' E
5/27/18,Ngermid,32.07,7o 19.373' N; 134o 29.635' E
5/28/18,Ngermid,31.94,7o 19.373' N; 134o 29.635' E
5/29/18,Ngermid,31.72,7o 19.373' N; 134o 29.635' E
5/30/18,Ngermid,31.74,7o 19.373' N; 134o 29.635' E
5/31/18,Ngermid,31.61,7o 19.373' N; 134o 29.635' E
6/1/18,Ngermid,31.54,7o 19.373' N; 134o 29.635' E
6/2/18,Ngermid,31.45,7o 19.373' N; 134o 29.635' E
6/3/18,Ngermid,31.38,7o 19.373' N; 134o 29.635' E
6/4/18,Ngermid,31.33,7o 19.373' N; 134o 29.635' E
6/5/18,Ngermid,31.21,7o 19.373' N; 134o 29.635' E
6/6/18,Ngermid,31.1,7o 19.373' N; 134o 29.635' E
6/7/18,Ngermid,30.92,7o 19.373' N; 134o 29.635' E
6/8/18,Ngermid,30.81,7o 19.373' N; 134o 29.635' E
6/9/18,Ngermid,30.77,7o 19.373' N; 134o 29.635' E
6/10/18,Ngermid,30.85,7o 19.373' N; 134o 29.635' E
6/11/18,Ngermid,31.01,7o 19.373' N; 134o 29.635' E
6/12/18,Ngermid,31.08,7o 19.373' N; 134o 29.635' E
6/13/18,Ngermid,30.96,7o 19.373' N; 134o 29.635' E
6/14/18,Ngermid,30.99,7o 19.373' N; 134o 29.635' E
6/15/18,Ngermid,31.09,7o 19.373' N; 134o 29.635' E
6/16/18,Ngermid,31.05,7o 19.373' N; 134o 29.635' E
6/17/18,Ngermid,31.01,7o 19.373' N; 134o 29.635' E
6/18/18,Ngermid,30.88,7o 19.373' N; 134o 29.635' E
6/19/18,Ngermid,30.87,7o 19.373' N; 134o 29.635' E
6/20/18,Ngermid,30.87,7o 19.373' N; 134o 29.635' E
6/21/18,Ngermid,30.87,7o 19.373' N; 134o 29.635' E
6/22/18,Ngermid,30.89,7o 19.373' N; 134o 29.635' E
6/23/18,Ngermid,30.89,7o 19.373' N; 134o 29.635' E
6/24/18,Ngermid,30.9,7o 19.373' N; 134o 29.635' E
6/25/18,Ngermid,31.04,7o 19.373' N; 134o 29.635' E
6/26/18,Ngermid,31.19,7o 19.373' N; 134o 29.635' E
6/27/18,Ngermid,31.31,7o 19.373' N; 134o 29.635' E
6/28/18,Ngermid,31.41,7o 19.373' N; 134o 29.635' E
6/29/18,Ngermid,31.51,7o 19.373' N; 134o 29.635' E
6/30/18,Ngermid,31.55,7o 19.373' N; 134o 29.635' E
7/1/18,Ngermid,31.5,7o 19.373' N; 134o 29.635' E
7/2/18,Ngermid,31.41,7o 19.373' N; 134o 29.635' E
7/3/18,Ngermid,31.46,7o 19.373' N; 134o 29.635' E
7/4/18,Ngermid,31.45,7o 19.373' N; 134o 29.635' E
7/5/18,Ngermid,31.49,7o 19.373' N; 134o 29.635' E
7/6/18,Ngermid,31.4,7o 19.373' N; 134o 29.635' E
7/7/18,Ngermid,31.22,7o 19.373' N; 134o 29.635' E
7/8/18,Ngermid,30.93,7o 19.373' N; 134o 29.635' E
7/9/18,Ngermid,30.7,7o 19.373' N; 134o 29.635' E
7/10/18,Ngermid,30.5,7o 19.373' N; 134o 29.635' E
7/11/18,Ngermid,30.21,7o 19.373' N; 134o 29.635' E
7/12/18,Ngermid,30.11,7o 19.373' N; 134o 29.635' E
7/13/18,Ngermid,29.98,7o 19.373' N; 134o 29.635' E
7/14/18,Ngermid,29.79,7o 19.373' N; 134o 29.635' E
7/15/18,Ngermid,29.67,7o 19.373' N; 134o 29.635' E
7/16/18,Ngermid,29.58,7o 19.373' N; 134o 29.635' E
7/17/18,Ngermid,29.46,7o 19.373' N; 134o 29.635' E
7/18/18,Ngermid,29.49,7o 19.373' N; 134o 29.635' E
7/19/18,Ngermid,29.55,7o 19.373' N; 134o 29.635' E
7/20/18,Ngermid,29.6,7o 19.373' N; 134o 29.635' E
7/21/18,Ngermid,29.71,7o 19.373' N; 134o 29.635' E
7/22/18,Ngermid,29.87,7o 19.373' N; 134o 29.635' E
7/23/18,Ngermid,29.93,7o 19.373' N; 134o 29.635' E
7/24/18,Ngermid,29.86,7o 19.373' N; 134o 29.635' E
7/25/18,Ngermid,29.78,7o 19.373' N; 134o 29.635' E
7/26/18,Ngermid,29.75,7o 19.373' N; 134o 29.635' E
7/27/18,Ngermid,29.77,7o 19.373' N; 134o 29.635' E
7/28/18,Ngermid,29.87,7o 19.373' N; 134o 29.635' E
7/29/18,Ngermid,29.99,7o 19.373' N; 134o 29.635' E
7/30/18,Ngermid,30.08,7o 19.373' N; 134o 29.635' E
7/31/18,Ngermid,30.11,7o 19.373' N; 134o 29.635' E
8/1/18,Ngermid,30.14,7o 19.373' N; 134o 29.635' E
8/2/18,Ngermid,30.16,7o 19.373' N; 134o 29.635' E
8/3/18,Ngermid,30.1,7o 19.373' N; 134o 29.635' E
8/4/18,Ngermid,30.03,7o 19.373' N; 134o 29.635' E
8/5/18,Ngermid,29.93,7o 19.373' N; 134o 29.635' E
8/6/18,Ngermid,29.82,7o 19.373' N; 134o 29.635' E
8/7/18,Ngermid,29.71,7o 19.373' N; 134o 29.635' E
8/8/18,Ngermid,29.81,7o 19.373' N; 134o 29.635' E
8/9/18,Ngermid,29.98,7o 19.373' N; 134o 29.635' E
8/10/18,Ngermid,30.19,7o 19.373' N; 134o 29.635' E
8/11/18,Ngermid,30.29,7o 19.373' N; 134o 29.635' E
8/12/18,Ngermid,30.31,7o 19.373' N; 134o 29.635' E
8/13/18,Ngermid,30.38,7o 19.373' N; 134o 29.635' E
8/14/18,Ngermid,30.44,7o 19.373' N; 134o 29.635' E
8/15/18,Ngermid,30.32,7o 19.373' N; 134o 29.635' E
8/16/18,Ngermid,30,7o 19.373' N; 134o 29.635' E
8/17/18,Ngermid,29.76,7o 19.373' N; 134o 29.635' E
8/18/18,Ngermid,29.59,7o 19.373' N; 134o 29.635' E
8/19/18,Ngermid,29.57,7o 19.373' N; 134o 29.635' E
8/20/18,Ngermid,29.62,7o 19.373' N; 134o 29.635' E
8/21/18,Ngermid,29.84,7o 19.373' N; 134o 29.635' E
8/22/18,Ngermid,29.81,7o 19.373' N; 134o 29.635' E
8/23/18,Ngermid,29.86,7o 19.373' N; 134o 29.635' E
8/24/18,Ngermid,29.96,7o 19.373' N; 134o 29.635' E
8/25/18,Ngermid,29.91,7o 19.373' N; 134o 29.635' E
8/26/18,Ngermid,29.98,7o 19.373' N; 134o 29.635' E
8/27/18,Ngermid,30.1,7o 19.373' N; 134o 29.635' E
8/28/18,Ngermid,30.2,7o 19.373' N; 134o 29.635' E
8/29/18,Ngermid,30.11,7o 19.373' N; 134o 29.635' E
8/30/18,Ngermid,30.06,7o 19.373' N; 134o 29.635' E
8/31/18,Ngermid,30.1,7o 19.373' N; 134o 29.635' E
9/1/18,Ngermid,30.1,7o 19.373' N; 134o 29.635' E
9/2/18,Ngermid,30.05,7o 19.373' N; 134o 29.635' E
9/3/18,Ngermid,29.96,7o 19.373' N; 134o 29.635' E
9/4/18,Ngermid,29.91,7o 19.373' N; 134o 29.635' E
9/5/18,Ngermid,29.89,7o 19.373' N; 134o 29.635' E
9/6/18,Ngermid,29.98,7o 19.373' N; 134o 29.635' E
9/7/18,Ngermid,30.12,7o 19.373' N; 134o 29.635' E
9/8/18,Ngermid,30.13,7o 19.373' N; 134o 29.635' E
9/9/18,Ngermid,30.05,7o 19.373' N; 134o 29.635' E
9/10/18,Ngermid,30.15,7o 19.373' N; 134o 29.635' E
9/11/18,Ngermid,30.23,7o 19.373' N; 134o 29.635' E
9/12/18,Ngermid,30.04,7o 19.373' N; 134o 29.635' E
9/13/18,Ngermid,29.77,7o 19.373' N; 134o 29.635' E
9/14/18,Ngermid,29.67,7o 19.373' N; 134o 29.635' E
9/15/18,Ngermid,29.72,7o 19.373' N; 134o 29.635' E
9/16/18,Ngermid,29.83,7o 19.373' N; 134o 29.635' E
9/17/18,Ngermid,29.92,7o 19.373' N; 134o 29.635' E
9/18/18,Ngermid,29.97,7o 19.373' N; 134o 29.635' E
9/19/18,Ngermid,30.13,7o 19.373' N; 134o 29.635' E
9/20/18,Ngermid,30.13,7o 19.373' N; 134o 29.635' E
9/21/18,Ngermid,30.12,7o 19.373' N; 134o 29.635' E
9/22/18,Ngermid,29.94,7o 19.373' N; 134o 29.635' E
9/23/18,Ngermid,29.82,7o 19.373' N; 134o 29.635' E
9/24/18,Ngermid,29.71,7o 19.373' N; 134o 29.635' E
9/25/18,Ngermid,29.72,7o 19.373' N; 134o 29.635' E
9/26/18,Ngermid,29.77,7o 19.373' N; 134o 29.635' E
9/27/18,Ngermid,29.84,7o 19.373' N; 134o 29.635' E
9/28/18,Ngermid,29.93,7o 19.373' N; 134o 29.635' E
9/29/18,Ngermid,30.05,7o 19.373' N; 134o 29.635' E
9/30/18,Ngermid,30.12,7o 19.373' N; 134o 29.635' E
10/1/18,Ngermid,30.12,7o 19.373' N; 134o 29.635' E
10/2/18,Ngermid,30.15,7o 19.373' N; 134o 29.635' E
10/3/18,Ngermid,30.12,7o 19.373' N; 134o 29.635' E
10/4/18,Ngermid,30.15,7o 19.373' N; 134o 29.635' E
10/5/18,Ngermid,30.18,7o 19.373' N; 134o 29.635' E
10/6/18,Ngermid,30.28,7o 19.373' N; 134o 29.635' E
10/7/18,Ngermid,30.49,7o 19.373' N; 134o 29.635' E
10/8/18,Ngermid,30.65,7o 19.373' N; 134o 29.635' E
10/9/18,Ngermid,30.76,7o 19.373' N; 134o 29.635' E
10/10/18,Ngermid,30.84,7o 19.373' N; 134o 29.635' E
10/11/18,Ngermid,30.88,7o 19.373' N; 134o 29.635' E
10/12/18,Ngermid,31,7o 19.373' N; 134o 29.635' E
10/13/18,Ngermid,31.06,7o 19.373' N; 134o 29.635' E
10/14/18,Ngermid,31.12,7o 19.373' N; 134o 29.635' E
10/15/18,Ngermid,31.2,7o 19.373' N; 134o 29.635' E
10/16/18,Ngermid,31.36,7o 19.373' N; 134o 29.635' E
10/17/18,Ngermid,31.5,7o 19.373' N; 134o 29.635' E
10/18/18,Ngermid,31.53,7o 19.373' N; 134o 29.635' E
